date,review,rating,isEdited,userName,title,developerResponse
2019-12-07 19:20:12,"Abbiamo fatto un ordine al Mac Donald, il signore che è venuto a consegnarlo è stato gentilissimo e molto simpatico! Sicuramente faremo altri ordini",5,False,arbicco,Servizio eccellente,
2019-11-04 19:55:35,L’app mi piace molto personalmente la utilizzo quasi ogni settimana ma credo che l’opzione di poter pagare in contrassegno è una grande mancanza...,5,False,holahulu,Niente male,
2019-06-15 07:53:26,Ho utilizzato globo per la prima volta.. di facile comprensione e soprattutto un servizio veloce e puntuale! Lo riutilizzerò 😀👌,5,False,Elela87,Una bella scoperta!,
2020-12-20 18:38:19,"Era la prima volta e sono rimasta piacevolmente sorpresa dalla velocità , gentilezza e cortesia del driver! Tanto che ho comunque lasciato un minimo di mancia! Grazie fantastici!",5,False,Aifonmik,First Time,
2018-12-13 08:35:12,"Se Glovo punta ad essere la prima app in Italia (dopo aver inglobato foodora e Deliveroo) non ci siamo proprio. L’app é abbastanza intuitiva, ma mi é capitato diverse volte di abbandonare l’ordine in corso a causa di problemi col pagamento e accettazione dei buoni. Non esiste nemmeno un sistema di monitoraggio dell’ordine. Due funzionalità sole, ma fatele come cristo comanda o ridateci foodora e deliveroo.",1,False,martcoc,Molto male,
2022-01-17 19:39:14,"Ho eseguito due ordini, uno il 12/01 e uno il 17/01, entrambi presso supermercato e entrambi errati.
Nel primo caso ho ricevuto la spesa di qualcun’altro e ho dovuto ripetere l’ordine, nel secondo ho ricevuto un prodotto diverso, con un prezzo inferiore (4 bottiglie da 0,66cl invece di 4 da 1,5l)
Ho fornito foto dello scontrino in entrambi i casi a prova dell’accaduto.
Per il secondo ordine non solo non sono stata rimborsata ma mi è stato pure bloccato l’account e mi vengono chieste foto delle mia carta.
In particolare: Ti informiamo che il tuo account Glovo è stato bloccato preventivamente per consentirci di prendere delle misure aggiuntive finalizzate a proteggerlo.

In base alla nostra politica sulla protezione e convalida dei dati, nonché per garantire la sicurezza dei pagamenti, siamo tenuti a verificare l’identità della persona che effettua il pagamento sul tuo account. Ti chiediamo quindi di rispondere a questo messaggio allegando i seguenti documenti:

- Foto della parte frontale della carta di debito/credito associata al tuo account Glovo, solo con i primi 6 e gli ultimi 4 numeri visibili, assieme al nome del titolare (se indicato). Ogni altro numero deve rimanere nascosto;
- Foto della tua carta d’identità o del passaporto. I documenti devono essere in corso di validità e il numero d’identificazione deve essere leggibile.",1,False,sarazanchetta,Richiesta foto della carta via mail,"{'id': 27536435, 'body': 'Hi,\n\nPlease could you send an email to appstorereviews@glovoapp.com with more details, so that we can personally assist you and resolve the issue.\nIf possible, please send it from the same email your Glovo account is registered with.\n\nWe look forward to hearing from you.', 'modified': '2022-01-19T13:13:11Z'}"
2020-02-21 11:45:12,"Utilizzata più volte e non mi ancora dato problemi.
Inserendo il codice  1YB7P1T  si ricevono €5,00 di credito dopo il primo ordine.",5,False,sssura,Buon servizio,
2020-02-16 19:12:34,"Il prezzo di listino del menu Glovo è diverso da quello che ho pagato, il corriere si giustifica dicendo che Acqua e Farina l’esercente in questione non è un partner Glovo e quest’ultimo paga come se fosse un cliente normale. La differenza è di 0,50 e sottolineo non è per questa misera somma che faccio la mia critica ma per il disallineamento non giustificato.",2,False,alessandro19_79,Prezzo non allineato a listino Glovo,
2019-12-15 15:38:18,"Faccio l’ordine per un panino del McDonald che ho a 200 metri da dove Sto .
Dopo 1 ora ancora mi deve arrivare il panino perché non avendo tante persone che consegnano c’è solo un ragazzo che fa il giro della città.
La conseguenza è un panino freddo, soldi spesi inutilmente e neppure un rimborso!!!
Non userò mai più quest’app!!!
A questo punto preferisco fare due passi a piedi che dare soldi a voi!",1,False,Fenasello.-. :),Metto una stella perché non posso mettere meno,
2019-10-27 11:47:52,L’unico problema é non avere la possibilità di pagare con carta o paypal,5,False,ilcapira,Solo contanti?,
2019-07-20 17:49:06,"Ragazzi delle consegne gentile e cordiale, veloce e puntuale nella consegna, dettagliato il tracciamento dell’ordine, cibo caldo come mangiato al Mc. Bravi!!",5,False,mattiuccia,Felici,
2019-05-18 19:37:43,App facile da usare e intuitiva. Servizio ottimo.,5,False,LostControl,Affidabile,
2019-04-26 19:47:09,"Usato per la prima volta , il servizio è affidabile e veloce . Sicuramente lo riutilizzerò.",5,False,Giurg27,Molto veloce,
2019-01-20 15:01:04,"App semplice e intuitiva, e i ragazzi che consegnano precisi e gentili, mi sono sempre trovata bene",5,False,claudiamuggiani,"App fantastica, servizio ottimo",
2019-01-17 11:18:58,Salve volevo sapere come funziona per il pagamento ?,5,False,Donatella91,Pagamento?,
2018-07-30 22:15:59,Ho fatto il mio primo ordine per domattina...vedremo...intanto se volete 5 euro di sconto potete usare il codice 176WDL7,5,False,asdfghknx ssdfffxf,Vedremo,
2020-12-07 19:27:12,Servizio eccellente e sistema di pagamento ottimo.  Dovreste solo aumentare i ristoranti per avere una scelta alimentare più ampia. Nel complesso siamo soddisfatti,5,False,enrique cid,Soddisfatto,
2021-01-08 20:45:21,Ho fatto 3 prenotazione sulla quale mi sono stati assegnati 4 driver e non è venuto nessuno per lo più si sono fatte le 23 e siamo rimasti digiuni fin un bambino di 6 anni questa e stata la prima di 2 esperienza negativa la seconda esperienza il driver non si è proprio presentato,3,False,ugo989,Servizio non al 100% affidabile,
2020-05-08 19:17:11,"Se per sbaglio si clicca su una foto di un piatto o di un rider, non c’è più possibilità di tornare indietro, bisogna chiudere l’app.",5,False,JulsRider,Unico bug trovato,
2020-08-05 18:17:54,"Proprio oggi ho fatto la spesa su Glovo market, dopo mille telefonate e annullamento ordine sono riusciti a mandarmi la spesa, peccato che manca la metà dei prodotti e mi hanno addebitato intero importo. Sto scrivendo in chat ma ogni uno che mi risponde dice una cosa diversa. Risultato ho la spesa a metà e non ho avuto il rimborso. 
Aspetto fino a domani mattina, se non mi viene confermato il rimborso via email chiamo l’american express e contesto la spesa. 
Leonardo",1,False,@suitemilano,Acquisto Glovo Market,
2020-04-10 10:11:51,"Nonostante abbia disattivato la ricezione di offerte e promozioni nelle impostazioni privacy Glovo, l'app continua ad inviare notifiche pubblicitarie che, da marzo 2020, sono vietate da regolamento App Store senza esplicito consenso dell'utente.",3,False,marcodileo,Notifiche push pubblicitarie non volute,
2019-12-11 19:49:50,"Bella applicazione e con features interessanti ma è disponibile solo mc Donald’s ed inoltre, il supplemento è giustamente previsto per ordini inferiori a 8€ ma pur essendo il mio ordine di 26€ è stato aggiunto il sovrapprezzo 😔",4,False,iGianpy,Interessante,
2021-01-31 10:11:02,"Pessimo servizio! Ho ordinato tramite app e l’ordine non è stato consegnato nonostante l’app dicesse il contrario! Sentito il servizio cliente mi invitano a riordinare dicendomi di star tranquillo perché mi sarebbe arrivata una mail a stretto giro con la conferma del rimborso! Mi fido, riordino, e che succede.. arriva la mail dicendomi che si scusavano ma che non potevano rimborsarmi l’ordine! In definitiva, ho pagato due cene per farne una... pessimo servizio!!!",1,False,francesco spitaleri,Ordine non consegnato e rimborso non arrivato,
2020-05-18 20:50:45,"Questa è l’unica app che fa veramente pietà. Non funziona niente, la ricerca sulla mappa da sempre senza copertura, anche in zone dove effettivamente c’è.
Oltre a questo, la zona coperta è davvero ridicola, tutte le altre App arrivano, mentre Glovo no. Peccato che McDonald’s usi questa app orrenda.
Contattare il supporto Glovo è inutile, rispondono con messaggi preconfezionati e non se ne fregano niente della zona di copertura.
Mbah, pessimi.",1,False,Dark_0ne,"App disfunzionale, area di copertura ridicola",
2019-05-12 15:25:57,"Ottima App, arrivato tutto in pochissimi minuti e personale gentilissimo, ordineró senza ombra di dubbio altre mille volte.",5,False,miele120519,.,
2020-01-03 10:56:36,"Do una stella perché di meno non se ne possono dare. Provo da giorni a fare un ordine ma viene sistematicamente cancellato (e quindi la cena con i prodotti di quel locale che avevo promesso a degli amici di conseguenza) senza spiegazione logica alcuna e senza neanche un “contentino” per il disagio (normalmente un buono sconto o similia viene dato). Terribile anche il servizio clienti, con risposte automatiche o illogiche anche quelle",1,False,viollola,Pessimo,
2019-12-19 21:45:25,"Nessuna attenzione al servizio clienti,
Ordine in attesa di essere recuperato per un’ora, contattato la chat di supporto perché non forniscono alcun contatto telefonico, chat senza risposta per più di 30minuti e possibilità di cancellare l’ordine solo pagando l’intero importo.
Sconsiglio assolutamente l’utilizzo della applicazione non per come è sviluppata l’applicazione ma perché il servizio che offrono non merita assolutamente nulla.",1,False,gpi7890,Servizio clienti scandaloso,
2019-11-17 19:38:16,"Ho contattato il servizio clienti 1 minuto dopo aver effettuato l’ordine (esattamente 1 minuto dopo!) per aggiungere un piatto mancante. Dopo 15 minuti mi dicono che non riuscivano a parlare al telefono con il ristorante (io nel frattempo lo avevo chiamato 3 volte e mi hanno sempre risposto, ma mi dicevano che l’ordine doveva essere cambiato da Glovo). Risultato l’ordine non è stato cambiato. Veramente pessimo servizio",1,False,pessimoservizioclienti,Servizio pessimo,
2019-03-23 18:26:36,"Adatta allo scopo, la registrazione del feedback è un po’ troppo “istantanea”: a volte passa inosservata inoltre è impossible effettuare valutazioni intermedie o aggiungere dettagli.",4,False,#Ombrellina,Rapida (forse troppo) ed efficace,
2018-11-08 15:39:38,"Mi trovo benissimo e la uso sempre, utilizzate il codice 176NDUT per ricevere € 5,00 di credito per i prodotti.",5,False,MattKokeshi,La uso sempre,
2020-11-10 12:34:27,"Mi sono sempre trovata bene con questa app e non ho mai avuto nessun problema. Organizzata bene e super intuitiva.

Per ricevere € 12,00 di credito: 5NAFPMG",5,False,Sak131415,Sempre trovata bene,
2018-03-30 10:12:40,"Io vivo in un paese vicino a Bergamo e non c è ancora nessuna app che mi porti cibo a casa, mi affidavo a voi visto le belle recensioni, ma purtroppo nessuno ancora può inviarmi cibo a casa. Per questo vorrei chiedervi se potreste ampliare il luogo della consegna , spero che mi rispondiate grazie ed arrivederci.",2,False,tf004,Zona di consegna 👎,"{'id': 2985160, 'body': 'Stiamo lavorando sodo per ampliare la zona di servizio e vorremmo crescere **garantendo un servizio veloce ed efficiente ;)** :)\n\nSe vuoi puoi indicarci la zona dove desideri essere servito; quando ci amplieremo sarai avvisato!\nNel frattempo se passi da queste parti, non dimenticarti di provare il nostro servizio!\n\nGlovo App', 'modified': '2018-03-30T22:51:04Z'}"
2020-05-01 19:20:36,"La prima esperienza con Glovo davvero buona ottimo il servizio ottimo il ragazzo e ottimo il panino! Un consiglio, il panino era freddo poi tutto il resto buono",5,False,sasa d'avino,Panino americano,
2019-11-19 19:19:25,Il mio primo ordine con Glovo !! Mi sono trova molto bene !! Complimenti al corriere “ Atta ur “ che nonostante il freddo e la pioggia ha mantenuto la professionalità !! Bravi !!!,5,False,irina 19,😊,
2020-04-11 19:00:37,"Oggi ho pagato € 7,50 per la consegna di un regalo. La consegna non è stata fatta e ho dovuto ripagare la stessa cifra. La seconda consegna non ha avuto problemi. Nessun rimborso. Come mai?",4,False,Cccllllaaaauuusss,Buona app ma truffa nel servizio,
2019-06-02 18:22:53,Ottimo servizio facchini amichevoli e simpatici i cibi arrivano caldi,5,False,gioviberrtooollinkk,Se scegliete burger King molto veloce,
2019-09-14 18:07:19,"Ho effettuato il primo ordine con il codice sconto di benvenuto inviatomi da un amico. Al momento di confermare l’ordine il totale risultava scontato di €5 corrispondenti alla promozione; dopo aver confermato, l’importo è cambiato tornando intero senza sconto. Il servizio clienti, malamente, ha saputo solo ripetere ad oltranza che non esisteva nessun codice sconto nel mio account.
Primo e ultimo ordine, app disinstallata suburo.",1,False,Lucapozzo99,Servizio clienti pessimo,
2020-03-26 19:07:53,In questo momento di blocco degli spostamenti trovare qualcuno gentile che ti porta a casa la spesa rispettando orario e lista prodotti è fantastico. Dario,5,False,05df,Bella sorpresa,
2019-05-10 18:32:34,"Prima volta che ordino tutto ok, seconda volta mi hanno cancellato l’ordine perchè a quanto pare era chiuso definitivamente il ristorante e me l’hanno detto un’ora dopo. Peró almeno mi hanno fatto il rimborsoe una consegna gratis. Quando riutilizzo glovo con la consegna gratis. Mi cancellano l’ordine dopo 50 minuti. E in più mi hanno scalato i soldi e ho dovuto chiedere il rimborso.",1,False,klakla15,Cancellare l’ordine è un abitudine,
2021-04-02 19:16:27,"Qualsiasi ristorante ha il costo di consegna e per non pagarlo bisogna per forza abbonarsi.
I ristoranti proposti sono pochissimi rispetto alle app concorrenti (es: su glovoo ho disponibili solo 3 pizzerie, mentre nelle altre app ne ho oltre una decina).
Non capisco come faccia ad esistere un servizio e del genere quando ne si trovano di molti meglio in quanto non si paga la consegna anche senza abbonamento e ci sono molti più ristoranti disponibili. 🤷🏻‍♂️",1,False,CriticAleck,La peggior app per ordinare cibo,
2020-11-21 20:35:48,"Primo ordine dopo aver scaricato l’app: ristorante a 1km da casa, ordino, pago, il ristorante prepara l’ordine. Nessuno passa a ritirare. Dopo DUE ore ricevo una chiamata e mi viene detto che non ci sono corrieri disponibili né sanno quando potranno passare a ritirare. Chiedo di annullare l’ordine: nessun problema, ma ovviamente non mi rimborseranno.
Risultato: soldi spesi, cena saltata, applicazione cancellata.
Continuerò a utilizzare Deliveroo con molta soddisfazione.",1,False,Roberto Caspani,App bella servizio pessimo,
